,sale_id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition_build,sqft_above,sqft_basement,yr_built,yr_renovated
3474,3474,4.0,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998
3475,3475,4.0,3.25,2980,3600,2.0,0,0,3,2150,830,1999,0
3476,3476,2.0,2.75,1350,1252,2.0,0,0,3,1120,230,2006,0
3477,3477,4.0,2.5,2360,10000,1.0,0,3,3,1980,380,1977,2004
3478,3478,2.0,1.0,1190,6200,1.0,0,0,3,1190,0,1948,1994
3479,3479,4.0,5.0,4110,43560,2.0,0,0,4,4110,0,1978,2000
3480,3480,4.0,2.5,2800,10786,1.0,0,0,3,1420,1380,1970,2014
3481,3481,2.0,1.5,920,1598,2.0,0,0,3,920,0,1995,0
3482,3482,3.0,1.75,1530,8000,2.0,0,0,3,1530,0,1978,0
3483,3483,2.0,1.0,860,5040,1.0,0,0,3,860,0,1956,2001
3484,3484,3.0,2.5,1520,3593,2.0,0,0,3,1520,0,2004,2003
3485,3485,2.0,0.75,660,5240,1.0,0,0,4,660,0,1912,1989
3486,3486,5.0,2.5,3580,8921,2.0,0,0,3,3580,0,2000,0
3487,3487,5.0,2.25,3000,13899,2.0,0,0,4,3000,0,1975,0
3488,3488,5.0,3.25,2740,9629,1.0,0,0,5,1390,1350,1977,0
3489,3489,4.0,2.5,2040,5523,2.0,0,0,3,2040,0,1999,0
3490,3490,6.0,2.75,2520,54160,2.0,1,4,3,2520,0,1954,2005
3491,3491,3.0,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004
3492,3492,3.0,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0
3493,3493,3.0,2.5,2950,10254,2.0,0,0,3,2950,0,2006,0
3494,3494,3.0,2.5,2610,6405,2.0,0,0,3,2610,0,2001,0
3495,3495,3.0,1.75,1630,1526,3.0,0,0,3,1630,0,2014,0
3496,3496,3.0,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0
3497,3497,2.0,1.75,1410,1005,1.5,0,0,3,900,510,2011,0
3498,3498,4.0,3.5,4370,10860,2.0,0,0,3,4370,0,2008,0
3499,3499,4.0,4.25,5010,19412,2.0,0,1,3,4000,1010,2014,0
3500,3500,4.0,3.0,2590,6160,2.0,0,0,3,2590,0,2014,0
3501,3501,3.0,1.5,1300,7200,1.0,0,0,5,1300,0,1960,0
3502,3502,3.0,2.5,2320,7609,2.0,0,0,3,2320,0,2003,0
3503,3503,4.0,2.5,2700,4275,2.0,0,0,3,2700,0,2004,2003
3504,3504,4.0,2.25,2920,6513,2.0,0,0,4,2260,660,1937,0
3505,3505,4.0,3.0,3130,5700,1.5,0,0,3,1750,1380,1953,0
3506,3506,3.0,1.75,1470,4950,1.0,0,0,3,1030,440,1984,0
3507,3507,3.0,2.5,1540,1326,3.0,0,0,3,1390,150,1995,0
3508,3508,4.0,2.5,3160,4620,1.5,0,4,3,2020,1140,1917,2005
3509,3509,3.0,1.75,1480,7700,1.0,0,0,3,1480,0,1975,0
3510,3510,5.0,2.75,3595,5639,2.0,0,0,3,3595,0,2014,0
3511,3511,2.0,1.0,1190,4440,1.0,0,0,3,1190,0,1981,2013
3512,3512,4.0,2.25,2340,217014,1.0,0,0,4,2340,0,1982,2011
3513,3513,3.0,1.75,1320,2500,1.0,0,0,3,870,450,1918,0
3514,3514,2.0,1.0,1190,27007,1.0,0,0,4,1190,0,1910,0
3515,3515,4.0,2.25,2350,18600,2.0,0,0,4,2350,0,1977,0
3516,3516,3.0,1.0,1100,8560,1.0,0,0,3,1100,0,1961,2004
3517,3517,4.0,1.0,1660,4704,1.5,0,0,3,1260,400,1930,1997
3518,3518,4.0,3.0,3040,36246,1.5,0,0,3,2680,360,1923,2014
3519,3519,3.0,2.0,1860,4777,2.0,0,0,5,1860,0,1908,0
3520,3520,4.0,3.25,4100,241322,2.0,0,0,3,2500,1600,1981,2013
3521,3521,6.0,3.0,4050,36171,2.0,0,0,4,2620,1430,1970,0
3522,3522,2.0,2.0,1240,2500,2.0,0,0,3,1240,0,1985,0
3523,3523,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,1960,2012
3524,3524,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,1959,0
3525,3525,3.0,1.0,930,5160,1.5,0,0,5,930,0,1919,1934
3526,3526,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,1931,0
3527,3527,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,1979,2014
3528,3528,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,1952,0
3529,3529,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,1981,0
3530,3530,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,2004,2003
3531,3531,2.0,1.5,800,5192,1.0,0,0,5,800,0,1951,0
3532,3532,3.0,1.0,960,9563,1.0,0,0,5,960,0,1967,0
3533,3533,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,2002,0
3534,3534,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,1950,2005
3535,3535,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985
3536,3536,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,1908,0
3537,3537,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,1969,0
3538,3538,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,1953,0
3539,3539,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,1948,1985
3540,3540,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,1902,0
3541,3541,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,1990,2009
3542,3542,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,1926,2003
3543,3543,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,1993,0
3544,3544,2.0,1.5,1130,746,2.0,0,0,3,1030,100,2009,0
3545,3545,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,1980,0
3546,3546,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,1960,2001
3547,3547,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,1971,0
3548,3548,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,1985,0
3549,3549,3.0,2.5,3870,46609,2.0,0,3,3,3870,0,1997,0
3550,3550,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,1954,2005
3551,3551,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,2011,0
3552,3552,2.0,2.0,1580,5750,1.0,0,0,5,790,790,1910,0
3553,3553,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,1984,0
3554,3554,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,1977,0
3555,3555,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,1968,0
3556,3556,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,1989,0
3557,3557,3.0,2.5,3110,6765,2.0,0,1,4,2550,560,1946,1989
3558,3558,5.0,2.5,2860,68519,2.0,0,0,5,2860,0,1958,0
3559,3559,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,1967,0
3560,3560,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,1963,0
3561,3561,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,2004,2003
3562,3562,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,1910,0
3563,3563,3.0,2.0,1640,2808,1.0,0,3,4,820,820,1924,0
3564,3564,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,1967,0
3565,3565,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,1987,2000
3566,3566,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0
3567,3567,2.0,1.0,1060,7700,1.0,0,0,3,820,240,1981,2013
3568,3568,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,1993,0
3569,3569,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,2004,2003
3570,3570,4.0,3.25,3770,4103,2.0,0,0,5,2710,1060,1925,0
3571,3571,3.0,2.5,3540,38322,2.0,0,0,3,3540,0,1989,0
3572,3572,4.0,3.0,5430,108900,2.0,0,0,4,5430,0,1987,0
3573,3573,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,1998,2006
3574,3574,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,2007,0
3575,3575,3.0,2.5,1720,3012,2.0,0,0,3,1720,0,2011,0
3576,3576,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,2014,0
3577,3577,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,2007,0
3578,3578,2.0,2.25,1060,1209,2.0,0,0,3,940,120,2006,0
3579,3579,4.0,2.75,2330,3920,2.0,0,0,3,2330,0,2005,0
3580,3580,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,2014,0
3581,3581,3.0,2.5,1420,1237,3.0,0,0,3,1420,0,2014,0
3582,3582,4.0,2.25,2360,4000,2.0,0,0,3,2360,0,2013,1923
3583,3583,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,2001,0
3584,3584,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,2009,0
3585,3585,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,2014,0
3586,3586,5.0,2.5,2820,9375,1.0,0,0,4,1550,1270,1968,0
3587,3587,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,2000,0
3588,3588,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,1978,2000
3589,3589,3.0,2.25,2790,13791,1.0,0,3,3,2790,0,2006,0
3590,3590,4.0,2.25,2570,9503,2.0,0,0,3,2570,0,1980,0
3591,3591,2.0,1.0,1080,2674,1.0,0,0,4,720,360,1919,1985
3592,3592,4.0,4.0,3010,7221,2.0,0,0,3,3010,0,2004,2003
3593,3593,3.0,2.25,2120,14915,1.0,0,0,3,1720,400,1979,2014
3594,3594,3.0,2.25,1900,46609,1.5,0,0,4,1440,460,1969,0
3595,3595,3.0,2.5,2860,43821,2.0,0,0,4,2860,0,1990,0
3596,3596,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,0
3597,3597,4.0,2.5,2850,37522,2.0,0,0,3,2850,0,1987,2000
3598,3598,2.0,2.5,2560,2500,2.0,0,0,5,1690,870,1901,0
3599,3599,3.0,1.75,1570,16817,2.0,0,0,3,1570,0,1982,0
3600,3600,4.0,3.5,3110,108464,2.0,0,2,4,3110,0,1979,0
3601,3601,4.0,3.75,4740,126759,2.0,0,0,4,4740,0,1991,0
3602,3602,3.0,1.0,1340,13750,1.0,0,0,4,1340,0,1955,2009
3603,3603,4.0,2.25,2600,6390,1.0,0,0,3,1390,1210,1978,0
3604,3604,3.0,1.75,1070,8030,1.0,0,0,3,1070,0,1966,2014
3605,3605,3.0,2.25,1820,9670,2.0,0,0,3,1820,0,1984,0
3606,3606,2.0,1.0,1060,3040,1.0,0,0,3,860,200,1924,2011
3607,3607,3.0,2.25,2220,4060,1.0,0,0,3,1330,890,1993,0
3608,3608,3.0,1.0,1350,8700,1.5,0,0,3,1350,0,1942,1999
3609,3609,5.0,2.75,2510,9180,1.0,0,1,4,1600,910,1975,0
3610,3610,5.0,2.5,2340,13713,1.0,0,0,2,1670,670,1967,0
3611,3611,3.0,1.0,1060,7920,1.0,0,0,4,1060,0,1968,0
3612,3612,4.0,2.5,2200,8065,2.0,0,0,3,2200,0,1998,2006
3613,3613,3.0,1.0,1400,8100,1.5,0,0,3,1400,0,1944,0
3614,3614,3.0,1.5,1520,7123,1.0,0,0,4,1520,0,1959,0
3615,3615,5.0,3.0,1810,3000,2.0,0,0,3,1810,0,1998,2006
3616,3616,2.0,2.0,2360,11340,1.5,0,0,3,2360,0,1997,0
3617,3617,2.0,1.75,1210,1032,2.0,0,0,3,1210,0,2014,0
3618,3618,3.0,2.5,3420,25150,1.0,0,0,4,1750,1670,1987,0
3619,3619,3.0,2.5,1810,4592,2.0,0,0,3,1810,0,1992,0
3620,3620,3.0,2.25,2760,10160,1.0,0,0,3,2760,0,1969,2010
3621,3621,4.0,2.25,1950,9800,1.0,0,0,3,1330,620,1968,1997
3622,3622,3.0,2.5,3830,48743,2.0,0,0,3,3830,0,1991,0
3623,3623,4.0,2.25,2060,7283,1.0,0,0,3,1220,840,1963,2013
3624,3624,3.0,1.0,1650,6400,1.0,0,0,4,980,670,1954,1979
3625,3625,4.0,1.75,2100,11942,1.0,0,0,3,1030,1070,1964,2000
3626,3626,4.0,3.0,3720,57499,1.0,0,0,3,1880,1840,2003,0
3627,3627,4.0,2.5,1920,8562,2.0,0,2,4,1920,0,1994,0
3628,3628,3.0,2.0,1860,217800,2.0,0,2,3,1860,0,1998,2006
3629,3629,2.0,2.5,2290,3507,2.0,0,0,3,2290,0,2005,0
3630,3630,3.0,1.75,1200,9085,1.0,0,0,4,1200,0,1968,0
3631,3631,4.0,3.5,5270,53428,2.0,0,0,3,3440,1830,2004,2003
3632,3632,3.0,2.5,1600,2788,2.0,0,0,4,1600,0,1992,0
3633,3633,4.0,2.5,2560,4020,2.0,0,0,3,2560,0,2006,0
3634,3634,2.0,1.0,880,4000,1.0,0,0,3,880,0,1940,1996
3635,3635,2.0,1.0,1020,7920,1.0,0,0,3,1020,0,1939,1969
3636,3636,3.0,2.0,960,9380,1.0,0,0,3,960,0,1949,1998
3637,3637,4.0,2.25,1900,7200,1.0,0,0,3,1370,530,1977,2004
3638,3638,3.0,2.0,1320,6000,1.5,0,0,4,1320,0,1920,0
3639,3639,4.0,2.75,2230,9640,1.0,0,0,3,1320,910,1998,2006
3640,3640,3.0,1.0,1150,7314,1.0,0,0,3,1150,0,1960,2012
3641,3641,4.0,3.5,3440,6000,2.0,0,0,4,3440,0,2002,0
3642,3642,3.0,1.0,1070,8179,1.0,0,0,3,1070,0,1949,1998
3643,3643,4.0,2.75,2250,3433,1.5,0,0,3,1500,750,1927,2013
3644,3644,4.0,2.5,1910,10300,1.0,0,0,3,1910,0,1921,1968
3645,3645,3.0,1.75,1180,16552,1.0,0,0,4,1180,0,1967,0
3646,3646,3.0,1.0,1400,7360,1.0,0,0,4,1400,0,1968,0
3647,3647,4.0,3.0,3580,9316,2.5,0,0,3,2370,1210,1991,0
3648,3648,3.0,2.75,3176,13391,2.0,0,3,4,2726,450,1985,0
3649,3649,2.0,2.0,1170,1890,1.5,0,1,4,1170,0,1927,0
3650,3650,2.0,2.0,1570,4665,1.0,0,0,3,1570,0,2006,0
3651,3651,3.0,1.5,1460,15000,1.0,0,0,3,1460,0,1966,1963
3652,3652,3.0,1.75,1140,10400,1.0,0,0,4,1140,0,1983,0
3653,3653,1.0,2.0,1150,9812,1.0,0,0,4,1150,0,1962,0
3654,3654,4.0,2.5,3180,31931,1.0,0,0,4,2390,790,1978,2000
3655,3655,4.0,2.5,2630,6185,2.0,0,0,3,2630,0,1999,0
3656,3656,3.0,2.25,1940,5980,1.0,0,0,3,1520,420,1987,2000
3657,3657,1.0,1.0,850,8050,1.0,0,0,2,850,0,1906,0
3658,3658,3.0,2.0,1550,6039,1.0,0,0,5,830,720,1942,0
3659,3659,3.0,2.25,2090,15000,1.0,0,0,3,2090,0,1961,2004
3660,3660,4.0,3.5,3960,6654,2.0,0,0,3,2850,1110,2006,0
3661,3661,3.0,1.0,1320,5000,1.5,0,0,3,1320,0,1912,1994
3662,3662,4.0,2.5,3220,35400,2.0,0,0,3,3220,0,1991,0
3663,3663,2.0,1.0,800,7260,1.0,0,0,3,800,0,1953,0
3664,3664,3.0,1.75,1660,9673,1.0,0,0,3,1130,530,1976,0
3665,3665,4.0,2.5,2250,11370,2.0,0,0,3,2250,0,1991,0
3666,3666,3.0,2.25,2120,13090,1.0,0,0,3,2120,0,1997,0
3667,3667,4.0,2.75,2310,4020,3.0,0,0,5,2310,0,1979,0
3668,3668,4.0,1.75,1920,7700,2.0,0,0,4,1920,0,1970,0
3669,3669,3.0,1.75,1550,9720,1.0,0,0,3,1050,500,1976,0
3670,3670,2.0,2.5,1785,779,2.0,0,0,3,1595,190,1975,0
3671,3671,3.0,1.5,1830,9848,1.0,0,0,5,1830,0,1962,0
3672,3672,5.0,2.75,3500,5040,2.0,0,2,3,2950,550,1927,2007
3673,3673,3.0,2.0,2560,14680,1.0,0,0,3,1330,1230,1987,2000
3674,3674,4.0,1.75,1360,4840,1.5,0,0,4,1360,0,1928,0
3675,3675,4.0,5.25,6500,14986,2.0,0,0,3,5180,1320,2001,0
3676,3676,4.0,3.5,3150,5500,2.0,0,0,3,3150,0,2014,0
3677,3677,2.0,1.0,810,4080,1.0,0,0,4,810,0,1941,1998
3678,3678,5.0,4.0,7320,217800,2.0,0,0,3,7320,0,1992,0
3679,3679,4.0,1.75,2790,17476,1.0,0,2,3,1450,1340,1956,2001
3680,3680,2.0,1.5,1920,3408,1.0,0,0,4,960,960,1912,1989
3681,3681,4.0,2.75,2530,14178,2.0,0,0,3,2530,0,1997,0
3682,3682,3.0,2.5,3490,8343,2.0,1,4,4,2150,1340,1939,1991
3683,3683,6.0,2.75,4710,11000,2.0,0,3,3,3690,1020,1931,0
3684,3684,3.0,1.75,2050,16313,1.0,0,0,2,2050,0,1973,0
3685,3685,4.0,2.25,2410,8400,2.0,0,0,5,2410,0,1965,0
3686,3686,3.0,1.0,1180,8240,1.0,0,0,4,1180,0,1967,0
3687,3687,2.0,1.0,630,4200,1.0,0,0,3,630,0,1930,1997
3688,3688,3.0,2.5,3480,7800,1.0,0,0,4,1750,1730,1941,1998
3689,3689,3.0,1.5,1010,7683,1.5,0,0,5,1010,0,1953,0
3690,3690,3.0,2.25,1910,3481,2.0,0,0,3,1910,0,2009,0
3691,3691,3.0,3.5,2490,3582,2.0,0,0,3,1720,770,2005,0
3692,3692,4.0,2.5,2150,3143,2.0,0,0,3,2150,0,2010,0
3693,3693,4.0,2.75,3000,5470,2.0,0,0,3,3000,0,2005,0
3694,3694,3.0,2.75,2830,3496,2.0,0,0,3,2830,0,2012,1912
3695,3695,4.0,2.5,2680,5539,2.0,0,0,3,2680,0,2013,1923
3696,3696,2.0,1.5,1090,2686,2.0,0,0,3,1090,0,1982,0
3697,3697,4.0,2.5,1984,32400,1.0,0,0,3,1564,420,1962,2003
3698,3698,4.0,2.75,3090,5859,2.0,0,0,3,3090,0,2010,0
3699,3699,4.0,2.5,2610,5140,2.0,0,0,3,2610,0,2006,0
3700,3700,4.0,3.5,3370,3634,2.0,0,0,3,2750,620,2007,0
3701,3701,4.0,2.5,2250,3916,2.0,0,0,3,2250,0,2014,0
3702,3702,3.0,3.25,1450,1387,2.0,0,0,3,1180,270,2013,1923
3703,3703,4.0,2.5,3130,10849,2.0,0,0,3,3130,0,2013,1923
3704,3704,2.0,2.75,2700,8572,1.0,0,0,3,2700,0,2007,0
3705,3705,5.0,2.75,1970,5400,1.0,0,0,3,1320,650,1986,0
3706,3706,3.0,2.0,1970,4166,2.0,0,3,5,1270,700,1929,0
3707,3707,3.0,1.5,1950,15954,1.0,0,0,4,1950,0,1959,0
3708,3708,3.0,1.5,1940,9887,1.0,0,0,4,1140,800,1969,0
3709,3709,4.0,3.5,3550,11000,1.0,0,2,3,2260,1290,1999,0
3710,3710,3.0,2.5,2500,7394,2.0,0,0,3,2500,0,1990,2009
3711,3711,4.0,2.75,2910,18700,1.0,0,0,3,2210,700,1957,1995
3712,3712,4.0,2.5,3350,35298,2.0,0,0,4,3350,0,1985,0
3713,3713,3.0,1.75,2140,40098,1.0,0,0,5,1490,650,1950,0
3714,3714,5.0,4.5,4030,13474,2.0,0,0,3,4030,0,2000,0
3715,3715,4.0,2.5,1980,6660,2.0,0,0,4,1980,0,1974,0
3716,3716,3.0,1.5,1460,9908,1.0,0,0,3,1460,0,1952,2008
3717,3717,4.0,1.75,1880,8800,1.0,0,0,3,1130,750,1960,2012
3718,3718,3.0,1.75,2320,10900,2.0,0,0,3,2320,0,1935,1974
3719,3719,3.0,3.25,2220,8227,1.5,0,0,5,1770,450,1929,0
3720,3720,3.0,1.0,1410,7200,2.0,0,0,4,1410,0,1901,0
3721,3721,3.0,1.0,1240,3500,1.0,0,0,4,1240,0,1927,0
3722,3722,4.0,2.0,2030,8426,2.0,0,0,3,2030,0,1944,0
3723,3723,6.0,3.75,4000,6015,2.0,0,2,3,3080,920,2004,2003
3724,3724,3.0,0.75,490,38500,1.5,0,0,4,490,0,1959,0
3725,3725,3.0,2.5,1590,3411,2.0,0,0,3,1590,0,2000,0
3726,3726,3.0,2.5,2630,5827,2.0,0,0,3,2630,0,2001,0
3727,3727,2.0,1.75,1350,4614,1.0,0,0,3,1350,0,2008,0
3728,3728,3.0,1.0,990,4440,1.0,0,0,3,990,0,1943,2002
3729,3729,4.0,2.75,3710,7984,2.0,0,0,3,3710,0,1999,0
3730,3730,3.0,1.0,990,8062,1.0,0,0,4,990,0,1960,2001
3731,3731,4.0,2.5,2510,4543,2.0,0,0,3,2510,0,2002,0
3732,3732,2.0,1.0,800,6500,1.0,0,0,4,800,0,1953,1983
3733,3733,4.0,1.0,1600,10183,1.0,0,0,4,1600,0,1966,0
3734,3734,5.0,3.25,3320,11340,2.0,0,0,4,2480,840,1999,0
3735,3735,5.0,1.5,1730,9230,1.0,0,0,3,1010,720,1962,2003
3736,3736,4.0,1.75,2000,3988,1.0,0,4,4,1000,1000,1958,1972
3737,3737,4.0,2.75,2910,6308,1.0,0,0,3,1640,1270,1985,0
3738,3738,4.0,1.75,1710,10440,1.0,0,0,4,1710,0,1955,2009
3739,3739,3.0,1.0,1200,7800,1.0,0,0,4,1200,0,1954,1979
3740,3740,3.0,2.5,2600,5100,2.0,0,1,3,2600,0,1998,2006
3741,3741,2.0,1.75,1460,7926,1.0,0,0,4,1460,0,1987,0
3742,3742,4.0,3.75,4260,9800,2.0,0,0,3,4260,0,2008,0
3743,3743,4.0,2.75,2100,4480,1.5,0,0,4,1780,320,1928,0
3744,3744,6.0,4.5,4230,6420,2.0,0,3,4,2360,1870,1916,0
3745,3745,3.0,1.75,1660,6250,1.0,0,0,3,830,830,1980,0
3746,3746,3.0,1.0,1450,7200,1.0,0,0,3,1010,440,1969,2010
3747,3747,4.0,1.5,1860,5040,1.5,0,0,5,1860,0,1920,0
3748,3748,4.0,2.5,2720,10006,2.0,0,0,3,2720,0,1989,0
3749,3749,4.0,2.5,2920,5500,1.0,0,3,3,2030,890,1957,2000
3750,3750,3.0,1.5,1800,12196,1.0,0,0,4,1800,0,1966,0
3751,3751,2.0,1.0,1320,8830,1.0,0,0,3,1020,300,1939,1969
3752,3752,3.0,1.75,1770,29004,1.0,0,0,3,1770,0,1959,1989
3753,3753,5.0,2.75,2550,7725,1.0,0,0,5,1390,1160,1967,0
3754,3754,4.0,1.75,2150,9000,1.0,0,0,4,1110,1040,1966,0
3755,3755,4.0,2.5,3020,7465,2.0,0,0,3,3020,0,2004,2003
3756,3756,3.0,1.0,960,27442,1.0,0,0,4,960,0,1970,0
3757,3757,3.0,2.0,2783,11177,2.0,0,0,3,2783,0,1910,1999
3758,3758,3.0,2.0,2250,14274,1.0,0,0,4,1500,750,1964,0
3759,3759,3.0,1.75,1710,8767,1.0,0,0,4,1710,0,1986,0
3760,3760,3.0,2.5,2650,9380,1.0,0,0,5,1680,970,1975,0
3761,3761,3.0,3.25,1830,1804,3.0,0,0,3,1830,0,2014,0
3762,3762,3.0,2.5,1460,3044,2.0,0,0,3,1460,0,2000,0
3763,3763,3.0,2.0,1760,6875,1.0,0,0,4,1760,0,1967,0
3764,3764,3.0,2.5,1960,6058,2.0,0,0,3,1960,0,2002,0
3765,3765,4.0,2.25,2010,7688,1.0,0,0,3,1170,840,1979,2014
3766,3766,4.0,2.5,3670,9958,2.0,0,0,3,3670,0,2005,0
3767,3767,2.0,2.25,2290,9772,1.0,0,0,3,2290,0,2007,0
3768,3768,3.0,2.0,1780,5720,1.0,0,0,5,980,800,1925,0
3769,3769,4.0,2.5,3080,35430,2.0,0,0,3,3080,0,1997,0
3770,3770,4.0,2.5,3360,15091,2.0,0,0,3,3360,0,1997,0
3771,3771,3.0,1.0,1370,6780,2.0,0,0,3,1370,0,1930,1997
3772,3772,4.0,2.5,1660,8063,1.0,0,0,4,1660,0,1978,2000
3773,3773,4.0,3.5,4440,10660,2.0,0,0,3,4440,0,2003,0
3774,3774,5.0,2.5,2850,209523,1.0,0,0,4,1930,920,1925,1968
3775,3775,3.0,2.5,1530,2913,2.0,0,0,4,1530,0,1986,0
3776,3776,4.0,2.5,2100,8400,1.0,0,0,4,1240,860,1976,1992
3777,3777,1.0,1.0,730,1942,1.0,0,0,3,730,0,2008,0
3778,3778,3.0,2.25,1920,8223,2.0,0,0,4,1920,0,1989,0
3779,3779,3.0,1.0,1600,7324,1.0,0,0,4,1600,0,1958,1972
3780,3780,4.0,2.25,2380,17199,2.0,0,0,3,1530,850,1979,2014
3781,3781,3.0,2.5,2760,17377,2.0,0,0,3,2760,0,2002,0
3782,3782,4.0,1.5,1840,11367,1.5,0,0,4,1840,0,1950,1983
3783,3783,7.0,2.5,2580,5750,1.0,0,0,4,1880,700,1901,0
3784,3784,4.0,1.75,2100,4750,1.0,0,0,3,1340,760,1975,0
3785,3785,4.0,1.75,1820,5015,1.0,0,0,4,1190,630,1926,1993
3786,3786,5.0,5.25,4830,18707,2.0,0,1,5,3930,900,1952,1998
3787,3787,3.0,1.5,1550,4980,1.0,0,0,3,1080,470,1978,0
3788,3788,4.0,1.0,1440,3600,1.5,0,0,4,1440,0,1924,0
3789,3789,2.0,1.0,930,6380,1.0,0,0,4,930,0,1940,2001
3790,3790,4.0,2.5,3560,12047,2.0,0,0,3,3560,0,1988,2000
3791,3791,2.0,1.0,840,11600,1.0,0,0,3,840,0,1952,2008
3792,3792,4.0,3.25,4280,47179,2.0,0,0,3,3050,1230,2002,0
3793,3793,3.0,1.5,1500,10018,1.0,0,0,4,1500,0,1957,2001
3794,3794,4.0,3.5,3650,38546,2.0,0,0,3,2550,1100,1996,0
3795,3795,2.0,1.0,780,3910,1.0,0,0,3,780,0,1918,0
3796,3796,4.0,1.0,1600,5500,1.5,0,0,4,1600,0,1946,1989
3797,3797,4.0,1.75,1120,8250,1.0,0,0,4,1120,0,1966,0
3798,3798,2.0,1.0,1010,9219,1.0,0,0,4,1010,0,1960,2001
3799,3799,4.0,2.75,1970,37026,1.0,0,0,4,1970,0,1961,2001
3800,3800,4.0,2.5,2230,4372,2.0,0,0,5,1540,690,1935,0
3801,3801,5.0,3.0,4290,20445,2.0,0,0,4,4290,0,1985,0
3802,3802,3.0,1.75,3160,76230,1.0,0,0,4,2160,1000,1978,2000
3803,3803,3.0,1.75,1850,5100,1.0,0,0,3,1020,830,1909,2004
3804,3804,3.0,2.25,1980,8755,1.0,0,0,4,1300,680,1963,0
3805,3805,4.0,3.5,3360,9767,2.0,0,0,3,2450,910,1990,2009
3806,3806,3.0,2.0,2660,192099,1.0,0,0,4,2660,0,1964,0
3807,3807,3.0,1.0,1200,7280,1.0,0,0,4,1200,0,1967,0
3808,3808,2.0,2.5,2150,5760,1.0,0,0,3,2150,0,2010,0
3809,3809,3.0,2.75,2820,5348,2.0,0,0,3,2820,0,2008,0
3810,3810,4.0,2.75,3510,9400,2.0,0,0,3,3510,0,2014,0
3811,3811,3.0,2.5,1790,3078,2.0,0,0,3,1790,0,2010,0
3812,3812,4.0,2.75,2700,6000,2.0,0,0,4,2100,600,1910,0
3813,3813,5.0,4.75,5780,17004,2.0,0,0,3,4260,1520,2006,0
3814,3814,4.0,3.25,3730,4560,2.0,0,0,3,2760,970,2013,1923
3815,3815,4.0,2.5,2540,5001,2.0,0,0,3,2540,0,2005,0
3816,3816,4.0,2.25,3300,8365,3.0,0,0,3,3300,0,2014,0
3817,3817,5.0,3.5,5430,10327,2.0,0,2,3,4010,1420,2007,0
3818,3818,4.0,2.5,2550,5200,2.0,0,0,3,2550,0,2009,0
