,sale_id,street,city,statezip,country
3645,3645,16714 NE 158th St,Woodinville,WA 98072,USA
3646,3646,11626-11630 SE 323rd Pl,Auburn,WA 98092,USA
3647,3647,15502 SE 18th St,Bellevue,WA 98007,USA
3648,3648,401 S 289th St,Federal Way,WA 98003,USA
3649,3649,2425 Westview Dr W,Seattle,WA 98119,USA
3650,3650,Adair Creek Trail,Redmond,WA 98053,USA
3651,3651,31605-31625 51st Ave S,Auburn,WA 98001,USA
3652,3652,1705 Douglas Ct,Milton,WA 98354,USA
3653,3653,34215 40th Ave S,Auburn,WA 98001,USA
3654,3654,3108 142nd Pl NE,Bellevue,WA 98007,USA
3655,3655,3505 Monterey Ct NE,Renton,WA 98056,USA
3656,3656,1130 Oak Hill Pl NW,Issaquah,WA 98027,USA
3657,3657,3510 S Holly St,Seattle,WA 98118,USA
3658,3658,6537 36th Ave SW,Seattle,WA 98126,USA
3659,3659,608 Riverside Dr SE,North Bend,WA 98045,USA
3660,3660,2905 25th Ave W,Seattle,WA 98199,USA
3661,3661,4207 SW Manning St,Seattle,WA 98116,USA
3662,3662,16831 NE 176th St,Woodinville,WA 98072,USA
3663,3663,7354 27th Ave SW,Seattle,WA 98126,USA
3664,3664,13300 NE 186th St,Woodinville,WA 98072,USA
3665,3665,12362 76th Ct NE,Kirkland,WA 98034,USA
3666,3666,1310 G St SE,Auburn,WA 98002,USA
3667,3667,1602 32nd Ave,Seattle,WA 98122,USA
3668,3668,7209 SE 70th St,Newcastle,WA 98056,USA
3669,3669,22821 SE 288th St,Black Diamond,WA 98010,USA
3670,3670,1600-1718 107th Ave SE,Bellevue,WA 98004,USA
3671,3671,12000-12098 SE 71st Pl,Newcastle,WA 98056,USA
3672,3672,5433 37th Ave SW,Seattle,WA 98126,USA
3673,3673,16604 NE 42nd Ct,Redmond,WA 98052,USA
3674,3674,5048 35th Ave SW,Seattle,WA 98126,USA
3675,3675,2205 78th Ave NE,Medina,WA 98039,USA
3676,3676,4908 32nd Ave NE,Seattle,WA 98105,USA
3677,3677,3620 SW Holden St,Seattle,WA 98126,USA
3678,3678,19100 SE 174th St,Renton,WA 98058,USA
3679,3679,2714 SW 164th Pl,Burien,WA 98166,USA
3680,3680,1103 26th Ave,Seattle,WA 98122,USA
3681,3681,15200 287th Ave NE,Duvall,WA 98019,USA
3682,3682,Burke-Gilman Trail,Seattle,WA 98125,USA
3683,3683,4530 51st Ave NE,Seattle,WA 98105,USA
3684,3684,4009 97th Ave SE,Mercer Island,WA 98040,USA
3685,3685,16451 NE 18th St,Bellevue,WA 98008,USA
3686,3686,30105 10th Ave S,Federal Way,WA 98003,USA
3687,3687,7760 10th Ave SW,Seattle,WA 98106,USA
3688,3688,10323 Valmay Ave NW,Seattle,WA 98177,USA
3689,3689,12500-12578 10th Ave NE,Seattle,WA 98125,USA
3690,3690,19358 114th Pl SE,Kent,WA 98031,USA
3691,3691,320 NW Boulder Pl,Issaquah,WA 98027,USA
3692,3692,1356 Elma Pl NE,Renton,WA 98059,USA
3693,3693,22710 SE 268th Pl,Maple Valley,WA 98038,USA
3694,3694,24588-24638 SE Issaquah-Fall City Rd,Issaquah,WA 98029,USA
3695,3695,13800 453rd Ave SE,North Bend,WA 98045,USA
3696,3696,13124 113th Pl NE,Kirkland,WA 98034,USA
3697,3697,26856 12th Ave S,Des Moines,WA 98198,USA
3698,3698,384 218th Pl SE,Sammamish,WA 98074,USA
3699,3699,922 N 91st St,Seattle,WA 98103,USA
3700,3700,2154 NE Morgan Ln,Issaquah,WA 98029,USA
3701,3701,29024 121st Way SE,Auburn,WA 98092,USA
3702,3702,5107 Puget Blvd SW,Seattle,WA 98106,USA
3703,3703,9006 116th Ave NE,Kirkland,WA 98033,USA
3704,3704,22857 NE 138th Ct,Redmond,WA 98053,USA
3705,3705,1770 19th Ave S,Seattle,WA 98144,USA
3706,3706,3608 34th Ave SW,Seattle,WA 98126,USA
3707,3707,1020 S 299th Pl,Federal Way,WA 98003,USA
3708,3708,450 S 305th St,Federal Way,WA 98003,USA
3709,3709,15317 SE 58th St,Bellevue,WA 98006,USA
3710,3710,12440 NE 160th St,Woodinville,WA 98072,USA
3711,3711,821 NW 175th St,Shoreline,WA 98177,USA
3712,3712,22720 NE 46th St,Redmond,WA 98053,USA
3713,3713,17295-17403 SE 192nd Dr,Renton,WA 98058,USA
3714,3714,25758 SE 31st Pl,Sammamish,WA 98075,USA
3715,3715,12812 130th Ct NE,Kirkland,WA 98034,USA
3716,3716,19539 4th Ave S,Des Moines,WA 98148,USA
3717,3717,10000-10026 S 100th St,Seattle,WA 98168,USA
3718,3718,8038 42nd Ave NE,Seattle,WA 98115,USA
3719,3719,4123 13th Ave S,Seattle,WA 98108,USA
3720,3720,1122A 23rd Ave S,Seattle,WA 98144,USA
3721,3721,768 N 75th St,Seattle,WA 98103,USA
3722,3722,3515 S 137th St,Tukwila,WA 98168,USA
3723,3723,16638 SE 167th St,Renton,WA 98058,USA
3724,3724,11881 Tye River Rd NE,Skykomish,WA 98288,USA
3725,3725,7828 Douglas Ave SE,Snoqualmie,WA 98065,USA
3726,3726,9954 227th Way NE,Redmond,WA 98053,USA
3727,3727,12412 243rd Terrace NE,Redmond,WA 98053,USA
3728,3728,9025 15th Ave SW,Seattle,WA 98106,USA
3729,3729,7313 Chanticleer Ave SE,Snoqualmie,WA 98065,USA
3730,3730,20824-20836 Occidental Ave S,Des Moines,WA 98198,USA
3731,3731,22518 SE 15th Pl,Sammamish,WA 98075,USA
3732,3732,108 N 183rd St,Shoreline,WA 98133,USA
3733,3733,3516 O St SE,Auburn,WA 98002,USA
3734,3734,14014 SE 236th Pl,Kent,WA 98042,USA
3735,3735,1724 Edmonds Way SE,Renton,WA 98058,USA
3736,3736,1322 Alki Ave SW,Seattle,WA 98116,USA
3737,3737,14812 104th Ave NE,Bothell,WA 98011,USA
3738,3738,3834 136th Ave SE,Bellevue,WA 98006,USA
3739,3739,9246 30th Ave SW,Seattle,WA 98126,USA
3740,3740,1007 N 29th St,Renton,WA 98056,USA
3741,3741,26231 187th Pl SE,Covington,WA 98042,USA
3742,3742,7811 126th Ave NE,Kirkland,WA 98033,USA
3743,3743,5519 31st Ave NE,Seattle,WA 98105,USA
3744,3744,1206 9th Ave W,Seattle,WA 98119,USA
3745,3745,1919 42nd Ave SW,Seattle,WA 98116,USA
3746,3746,10606 NE 143rd Pl,Kirkland,WA 98034,USA
3747,3747,1730 Washington Ave,Enumclaw,WA 98022,USA
3748,3748,2201 223rd Pl NE,Sammamish,WA 98074,USA
3749,3749,2440 Magnolia Blvd W,Seattle,WA 98199,USA
3750,3750,30002 8th Ave SW,Federal Way,WA 98023,USA
3751,3751,2603 36th Ave W,Seattle,WA 98199,USA
3752,3752,2253 SW 313th St,Federal Way,WA 98023,USA
3753,3753,12570 SE 72nd St,Newcastle,WA 98056,USA
3754,3754,17010 NE 88th St,Redmond,WA 98052,USA
3755,3755,1125 270th Pl SE,Sammamish,WA 98075,USA
3756,3756,15416 SE Jones Rd,Renton,WA 98058,USA
3757,3757,3672 SW Orchard St,Seattle,WA 98126,USA
3758,3758,3726 Gallagher Hill Rd,Mercer Island,WA 98040,USA
3759,3759,10515 115th Pl NE,Kirkland,WA 98033,USA
3760,3760,4765 NE 203rd St,Lake Forest Park,WA 98155,USA
3761,3761,1501 NW 90th St,Seattle,WA 98117,USA
3762,3762,6511 29th Ave S,Seattle,WA 98108,USA
3763,3763,Brooktrails Trail 14,Woodinville,WA 98072,USA
3764,3764,2501-2507 248th Terrace NE,Sammamish,WA 98074,USA
3765,3765,32701-32911 49th Pl SW,Federal Way,WA 98023,USA
3766,3766,13559 SE 159th Pl,Renton,WA 98058,USA
3767,3767,13555 Adair Creek Way NE,Redmond,WA 98053,USA
3768,3768,537 N 70th St,Seattle,WA 98103,USA
3769,3769,9788-16090 NE Quail Creek Dr,Redmond,WA 98053,USA
3770,3770,6520 154th Ave NE,Redmond,WA 98052,USA
3771,3771,12008 35th Ave NE,Seattle,WA 98125,USA
3772,3772,25139 11th Ave S,Des Moines,WA 98198,USA
3773,3773,15124 SE 82nd Ct,Newcastle,WA 98059,USA
3774,3774,23211 190th Ave SE,Renton,WA 98058,USA
3775,3775,11807 NE 105th Ct,Kirkland,WA 98033,USA
3776,3776,14634 128th Ave NE,Woodinville,WA 98072,USA
3777,3777,924 26th Ave S,Seattle,WA 98144,USA
3778,3778,14808 104th Ave NE,Bothell,WA 98011,USA
3779,3779,1496 Aberdeen Ave NE,Renton,WA 98056,USA
3780,3780,5504 NE 190th St,Kenmore,WA 98028,USA
3781,3781,615 Bronson Pl NE,Renton,WA 98056,USA
3782,3782,18820 1st Ave NW,Shoreline,WA 98177,USA
3783,3783,125 30th Ave,Seattle,WA 98122,USA
3784,3784,5626 Keystone Pl N,Seattle,WA 98103,USA
3785,3785,1714 S Pearl St,Seattle,WA 98108,USA
3786,3786,6702 SE 28th St,Mercer Island,WA 98040,USA
3787,3787,10304 Interlake Ave N,Seattle,WA 98133,USA
3788,3788,3822 42nd Ave SW,Seattle,WA 98116,USA
3789,3789,548 NE 86th St,Seattle,WA 98115,USA
3790,3790,509 SW 335th St,Federal Way,WA 98023,USA
3791,3791,12314-12426 24th Ave S,Burien,WA 98168,USA
3792,3792,33518 161st Ln SE,Auburn,WA 98092,USA
3793,3793,15012 133rd Ave SE,Renton,WA 98058,USA
3794,3794,45804 SE 137th St,North Bend,WA 98045,USA
3795,3795,4112 38th Ave SW,Seattle,WA 98126,USA
3796,3796,9510 28th Ave NW,Seattle,WA 98117,USA
3797,3797,12224 SE 165th St,Renton,WA 98058,USA
3798,3798,1641-1699 4th St,Kirkland,WA 98033,USA
3799,3799,18625 Ridge Rd SW,Vashon,WA 98070,USA
3800,3800,5641 Keystone Pl N,Seattle,WA 98103,USA
3801,3801,1209 Evergreen Point Rd,Medina,WA 98039,USA
3802,3802,3297 S 366th St,Auburn,WA 98001,USA
3803,3803,4408 Thackeray Pl NE,Seattle,WA 98105,USA
3804,3804,23300-23306 10th Ave S,Des Moines,WA 98198,USA
3805,3805,32648-33020 10th Ave SW,Federal Way,WA 98023,USA
3806,3806,43600-43610 244th Ave SE,Enumclaw,WA 98022,USA
3807,3807,4503 S 256th St,Kent,WA 98032,USA
3808,3808,12468 240th Pl NE,Redmond,WA 98053,USA
3809,3809,12070 166th Pl NE,Redmond,WA 98052,USA
3810,3810,6504-6618 NE 1st St,Renton,WA 98059,USA
3811,3811,4528 W Lake Sammamish Pkwy SE,Issaquah,WA 98027,USA
3812,3812,1925 Walnut Ave SW,Seattle,WA 98116,USA
3813,3813,9403 SE 33rd St,Mercer Island,WA 98040,USA
3814,3814,2318 N 60th St,Seattle,WA 98103,USA
3815,3815,6732 Mars Ave S,Seattle,WA 98108,USA
3816,3816,7335 35th Ave SW,Seattle,WA 98126,USA
3817,3817,6151 168th Pl SE,Bellevue,WA 98006,USA
3818,3818,576 Field Pl NE,Renton,WA 98059,USA
3819,3819,8548 Nesbit Ave N,Seattle,WA 98103,USA
3820,3820,1018 NE 96th St,Seattle,WA 98115,USA
3821,3821,22840 SE 269th St,Maple Valley,WA 98038,USA
3822,3822,24142 SE 18th Pl,Sammamish,WA 98075,USA
3823,3823,29433 SE 15th Pl,Fall City,WA 98024,USA
3824,3824,21014 SE 14th Pl,Sammamish,WA 98075,USA
3825,3825,22514 101st Ln SW,Vashon,WA 98070,USA
3826,3826,31600-31726 SE Issaquah-Fall City Rd,Fall City,WA 98024,USA
3827,3827,5428 Kirkwood Pl N,Seattle,WA 98103,USA
3828,3828,3609-3615 Whitman Ave N,Seattle,WA 98103,USA
3829,3829,21301-21399 SE 19th St,Sammamish,WA 98075,USA
3830,3830,3611 NE 137th St,Seattle,WA 98125,USA
3831,3831,14429 22nd Ave SW,Burien,WA 98166,USA
3832,3832,3051 36th Ave W,Seattle,WA 98199,USA
3833,3833,14206 119th Ave NE,Kirkland,WA 98034,USA
3834,3834,14812 113th Ave NE,Kirkland,WA 98034,USA
3835,3835,1718 32nd Ave,Seattle,WA 98122,USA
3836,3836,2110 S 373rd Ct,Federal Way,WA 98003,USA
3837,3837,9716 33rd Ave SW,Seattle,WA 98126,USA
3838,3838,32237 7th Ave SW,Federal Way,WA 98023,USA
3839,3839,23884 140th Ln SE,Kent,WA 98042,USA
3840,3840,27621 221st Ave SE,Maple Valley,WA 98038,USA
3841,3841,3008 38th Ave SW,Seattle,WA 98126,USA
3842,3842,18563 173rd Way SE,Renton,WA 98058,USA
3843,3843,3243 NE Mulberry St,Issaquah,WA 98029,USA
3844,3844,35505 SE English St,Snoqualmie,WA 98065,USA
3845,3845,22923 SE 282nd St,Maple Valley,WA 98038,USA
3846,3846,615 289th Ave NE,Carnation,WA 98014,USA
3847,3847,12423 NE 6th Pl,Bellevue,WA 98005,USA
3848,3848,3200 102nd Ave NE,Bellevue,WA 98004,USA
3849,3849,1156 N 93rd St,Seattle,WA 98103,USA
3850,3850,22819 NE 166th St,Woodinville,WA 98077,USA
3851,3851,2822 NW 90th Pl,Seattle,WA 98117,USA
3852,3852,3015 S Graham St,Seattle,WA 98108,USA
3853,3853,13780 NE 77th Pl,Redmond,WA 98052,USA
3854,3854,16204 SE 2nd St,Bellevue,WA 98008,USA
3855,3855,16720 NE 23rd Pl,Bellevue,WA 98008,USA
3856,3856,547 240th Ave SE,Sammamish,WA 98074,USA
3857,3857,14737 28th Ave NE,Shoreline,WA 98155,USA
3858,3858,8101 NE 120th St,Kirkland,WA 98034,USA
3859,3859,4313 S 289th Pl,Auburn,WA 98001,USA
3860,3860,9416 Templeton Ave SE,Snoqualmie,WA 98065,USA
3861,3861,3654 254th Ave SE,Issaquah,WA 98029,USA
3862,3862,8208 138th Ave NE,Redmond,WA 98052,USA
3863,3863,15351 NE 202nd St,Woodinville,WA 98072,USA
3864,3864,4290 326th Ave NE,Carnation,WA 98014,USA
3865,3865,6851 51st Ave NE,Seattle,WA 98115,USA
3866,3866,10867-11003 SE 295th St,Auburn,WA 98092,USA
3867,3867,17202 NE 134th Pl,Redmond,WA 98052,USA
3868,3868,3814 231st Ave SE,Sammamish,WA 98075,USA
3869,3869,2527 154th Ave SE,Bellevue,WA 98007,USA
3870,3870,3913 255th Pl SE,Issaquah,WA 98029,USA
3871,3871,26546 236th Pl SE,Maple Valley,WA 98038,USA
3872,3872,32900 19th Ave SW,Federal Way,WA 98023,USA
3873,3873,11440 69th Pl S,Seattle,WA 98178,USA
3874,3874,3920 153rd Ave SE,Bellevue,WA 98006,USA
3875,3875,3019 30th Ave W,Seattle,WA 98199,USA
3876,3876,1917 235th Ct NE,Sammamish,WA 98074,USA
3877,3877,746 Boylston Ave E,Seattle,WA 98102,USA
3878,3878,701-711 26th Ave,Seattle,WA 98122,USA
3879,3879,12211 SE 65th St,Bellevue,WA 98006,USA
3880,3880,11659 168th Ct NE,Redmond,WA 98052,USA
3881,3881,25921-25929 35th Pl S,Kent,WA 98032,USA
3882,3882,12816 84th Ave S,Seattle,WA 98178,USA
3883,3883,10642 SE 200th St,Kent,WA 98031,USA
3884,3884,19117-19123 Richmond Beach Dr NW,Shoreline,WA 98177,USA
3885,3885,9033 NE 32nd St,Yarrow Point,WA 98004,USA
3886,3886,5426 40th Ave W,Seattle,WA 98199,USA
3887,3887,14070 Military Rd S,Tukwila,WA 98168,USA
3888,3888,19009-19021 SE 266th St,Covington,WA 98042,USA
3889,3889,1525 79th Pl NE,Medina,WA 98039,USA
3890,3890,12005 SE 219th Ct,Kent,WA 98031,USA
3891,3891,4229 S 144th St,Tukwila,WA 98168,USA
3892,3892,5214 S 292nd St,Auburn,WA 98001,USA
3893,3893,17827 Mountain View Rd NE,Duvall,WA 98019,USA
3894,3894,3911 S 328th St,Federal Way,WA 98001,USA
3895,3895,7052 39th Ave NE,Seattle,WA 98115,USA
3896,3896,2120 31st Ave W,Seattle,WA 98199,USA
3897,3897,12271 Marine View Dr SW,Burien,WA 98146,USA
3898,3898,21809 SE 38th Pl,Issaquah,WA 98075,USA
3899,3899,3401-3599 Arapahoe Pl W,Seattle,WA 98199,USA
3900,3900,18738-18798 49th Pl NE,Lake Forest Park,WA 98155,USA
3901,3901,14901-14999 12th Ave SW,Burien,WA 98166,USA
3902,3902,1223-1237 244th Ave NE,Sammamish,WA 98074,USA
3903,3903,1249 NE 168th St,Shoreline,WA 98155,USA
3904,3904,579 Alpine Ridge Pl NW,Issaquah,WA 98027,USA
3905,3905,2821 NE 16th St,Renton,WA 98056,USA
3906,3906,4117 Whitman Ave N,Seattle,WA 98103,USA
3907,3907,14405 SE 208th St,Kent,WA 98042,USA
3908,3908,2802-2804 S 138th St,SeaTac,WA 98168,USA
3909,3909,44400 SE 159th St,North Bend,WA 98045,USA
3910,3910,645 West Lake Sammamish Pkwy NE,Bellevue,WA 98008,USA
3911,3911,14221 W Lake Kathleen Dr SE,Renton,WA 98059,USA
3912,3912,2868 258th Pl SE,Sammamish,WA 98075,USA
3913,3913,16528 SE Newport Way,Bellevue,WA 98006,USA
3914,3914,39612 254th Ave SE,Enumclaw,WA 98022,USA
3915,3915,1918 202nd Pl SE,Sammamish,WA 98075,USA
3916,3916,216 SW 183rd St,Normandy Park,WA 98166,USA
3917,3917,16726 SE 45th St,Bellevue,WA 98006,USA
3918,3918,15765 Simonds Rd NE,Kenmore,WA 98028,USA
3919,3919,12625 SE 228th Ct,Kent,WA 98031,USA
3920,3920,15003 NE 12th St,Bellevue,WA 98007,USA
3921,3921,21730 NE 29th St,Sammamish,WA 98074,USA
3922,3922,6925 Oakmont Ave SE,Snoqualmie,WA 98065,USA
3923,3923,9235 NE 5th St,Bellevue,WA 98004,USA
3924,3924,2703 NE 123rd St,Seattle,WA 98125,USA
3925,3925,4140 Boulevard Pl,Mercer Island,WA 98040,USA
3926,3926,31603 E Lake Morton Dr SE,Kent,WA 98042,USA
3927,3927,23819 SE 384th St,Enumclaw,WA 98022,USA
3928,3928,10516 Victory Ln NE,Seattle,WA 98125,USA
3929,3929,2234 167th Ave SE,Bellevue,WA 98008,USA
3930,3930,25218 SE 31st Pl,Sammamish,WA 98075,USA
3931,3931,2414 SW Holden St,Seattle,WA 98106,USA
3932,3932,10050 19th Ave SW,Seattle,WA 98146,USA
3933,3933,3809 SW Findlay St,Seattle,WA 98126,USA
3934,3934,19055 35th Ave NE,Lake Forest Park,WA 98155,USA
3935,3935,5602 S Avon St,Seattle,WA 98178,USA
3936,3936,6737 5th Ave NW,Seattle,WA 98117,USA
3937,3937,4319 SW Brandon St,Seattle,WA 98136,USA
3938,3938,2601-2649 Shoreland Dr S,Seattle,WA 98144,USA
3939,3939,4473 192nd Ave SE,Issaquah,WA 98027,USA
3940,3940,6265 160th Ave SE,Bellevue,WA 98006,USA
3941,3941,14116 SE 193rd St,Renton,WA 98058,USA
3942,3942,2356 Rosemont Pl W,Seattle,WA 98199,USA
3943,3943,19585-19799 204th Ave NE,Woodinville,WA 98077,USA
3944,3944,22027 117th Ave SE,Kent,WA 98031,USA
3945,3945,3665 50th Ave NE,Seattle,WA 98105,USA
3946,3946,14201-14211 146th Pl SE,Renton,WA 98059,USA
3947,3947,26017 189th Ave SE,Covington,WA 98042,USA
3948,3948,25437 163rd Pl SE,Covington,WA 98042,USA
3949,3949,7127 29th Ave SW,Seattle,WA 98126,USA
3950,3950,3002 SW 349th Pl,Federal Way,WA 98023,USA
3951,3951,3202 S 194th St,SeaTac,WA 98188,USA
3952,3952,10744 62nd Ave S,Seattle,WA 98178,USA
3953,3953,32706 20th Ave SW,Federal Way,WA 98023,USA
3954,3954,31510 41st Ave SW,Federal Way,WA 98023,USA
3955,3955,24007 196th Ave SE,Covington,WA 98042,USA
3956,3956,32915 176th Ave SE,Auburn,WA 98092,USA
3957,3957,24330 130th Ave SE,Kent,WA 98030,USA
3958,3958,1915 Ginko St SE,Auburn,WA 98092,USA
3959,3959,3148 234th Ct SE,Sammamish,WA 98075,USA
3960,3960,18423 61st Pl NE,Kenmore,WA 98028,USA
3961,3961,9032 NE 176th St,Bothell,WA 98011,USA
3962,3962,821 Edmonds Ave NE,Renton,WA 98056,USA
3963,3963,4315 201st Ave NE,Sammamish,WA 98074,USA
3964,3964,14219-14231 11th Ave SW,Burien,WA 98166,USA
3965,3965,311 L St SE,Auburn,WA 98002,USA
3966,3966,17022 5th Ave NE,Shoreline,WA 98155,USA
3967,3967,7250 Rainier Ave S,Seattle,WA 98118,USA
3968,3968,7436 SE 76th St,Mercer Island,WA 98040,USA
3969,3969,1149-1199 91st Ave NE,Bellevue,WA 98004,USA
3970,3970,12542 NE 160th Pl,Woodinville,WA 98072,USA
3971,3971,220 Garden Ave N,Renton,WA 98057,USA
3972,3972,510 175th Pl NE,Bellevue,WA 98008,USA
3973,3973,4611 51st Ave S,Seattle,WA 98118,USA
3974,3974,4242 NE 2nd Ct,Renton,WA 98059,USA
3975,3975,8607 36th Ave SW,Seattle,WA 98126,USA
3976,3976,4557 14th Ave S,Seattle,WA 98108,USA
3977,3977,17207 190th Ave SE,Renton,WA 98058,USA
3978,3978,10022 19th Ave SW,Seattle,WA 98146,USA
3979,3979,18600 135th Pl SE,Renton,WA 98058,USA
3980,3980,8008 NE 183rd St,Kenmore,WA 98028,USA
3981,3981,144 NW 103rd St,Seattle,WA 98177,USA
3982,3982,1236 S Cloverdale St,Seattle,WA 98108,USA
3983,3983,4003 2nd Ave NE,Seattle,WA 98105,USA
3984,3984,19720 SE 21st St,Sammamish,WA 98075,USA
3985,3985,6839 126th Ave NE,Kirkland,WA 98033,USA
3986,3986,5627 167th Pl SE,Bellevue,WA 98006,USA
3987,3987,23414 SE 269th St,Maple Valley,WA 98038,USA
3988,3988,1013 NE 80th St,Seattle,WA 98115,USA
3989,3989,2523 42nd Ave W,Seattle,WA 98199,USA
3990,3990,3449 Magnolia Blvd W,Seattle,WA 98199,USA
3991,3991,19827 SE Maple Valley Hwy,Maple Valley,WA 98038,USA
3992,3992,10120-10198 34th Ave SW,Seattle,WA 98146,USA
3993,3993,2760 72nd Ave SE,Mercer Island,WA 98040,USA
3994,3994,27622 237th Pl SE,Maple Valley,WA 98038,USA
3995,3995,16301 SE 139th Ct,Renton,WA 98059,USA
3996,3996,9138 S 208th St,Kent,WA 98031,USA
3997,3997,14257 212th Dr NE,Woodinville,WA 98077,USA
3998,3998,23403 120th Ave SE,Kent,WA 98031,USA
3999,3999,3040 273rd Ave NE,Redmond,WA 98053,USA
4000,4000,2550 Westmont Way W,Seattle,WA 98199,USA
4001,4001,13817 125th Ave NE,Kirkland,WA 98034,USA
4002,4002,26429 106th Ave SE,Kent,WA 98030,USA
4003,4003,30036-30116 42nd Pl S,Auburn,WA 98001,USA
4004,4004,5256 42nd Ave SW,Seattle,WA 98136,USA
4005,4005,2826 21st Ave W,Seattle,WA 98199,USA
4006,4006,332 NW 84th St,Seattle,WA 98117,USA
4007,4007,1415 108th Ave SE,Bellevue,WA 98004,USA
4008,4008,25221 235th Way SE,Maple Valley,WA 98038,USA
4009,4009,14025 93rd Ave NE,Kirkland,WA 98034,USA
4010,4010,10611 Slater Ave NE,Kirkland,WA 98033,USA
4011,4011,14218 NE 67th Ct,Redmond,WA 98052,USA
4012,4012,21418 SE 5th Pl,Sammamish,WA 98074,USA
4013,4013,21600 SE 18th Pl,Sammamish,WA 98075,USA
4014,4014,7821 NE 147th St,Kenmore,WA 98028,USA
4015,4015,9736 Dayton Ave N,Seattle,WA 98103,USA
4016,4016,4462 175th Pl SE,Bellevue,WA 98006,USA
4017,4017,6815 S 120th Pl,Seattle,WA 98178,USA
4018,4018,13505 208th Ave NE,Woodinville,WA 98077,USA
4019,4019,11620-11698 57th Ave S,Seattle,WA 98178,USA
4020,4020,9243 NE 20th St,Clyde Hill,WA 98004,USA
4021,4021,1301-1303 Monterey Ave NE,Renton,WA 98056,USA
4022,4022,12632 93rd Pl NE,Kirkland,WA 98034,USA
4023,4023,114 210th Ave NE,Sammamish,WA 98074,USA
4024,4024,13202 NE 92nd Way,Redmond,WA 98052,USA
4025,4025,10821 151st Ave NE,Redmond,WA 98052,USA
4026,4026,1206 NE 155th St,Shoreline,WA 98155,USA
4027,4027,6506 40th Ave SW,Seattle,WA 98136,USA
4028,4028,1121 E Guiberson St,Kent,WA 98030,USA
4029,4029,4039 4th Ave NE,Seattle,WA 98105,USA
4030,4030,5922 44th Ave SW,Seattle,WA 98136,USA
4031,4031,7349 17th Ave NE,Seattle,WA 98115,USA
4032,4032,12926 SE 23rd St,Bellevue,WA 98005,USA
4033,4033,13545 39th Ave NE,Seattle,WA 98125,USA
4034,4034,1502 Parkside Dr E,Seattle,WA 98112,USA
4035,4035,11023 4th Ave S,Seattle,WA 98168,USA
4036,4036,214 20th Ave S,Seattle,WA 98144,USA
4037,4037,6901 123rd Ave NE,Kirkland,WA 98033,USA
4038,4038,3108 SE 6th St,Renton,WA 98058,USA
4039,4039,101-127 247th Ave SE,Sammamish,WA 98074,USA
4040,4040,4708 154th Pl SE,Bellevue,WA 98006,USA
4041,4041,429 Randolph Ave,Seattle,WA 98122,USA
4042,4042,18124-18204 83rd Ave NE,Kenmore,WA 98028,USA
4043,4043,32744 30th Ave SW,Federal Way,WA 98023,USA
4044,4044,2492 SW Webster St,Seattle,WA 98106,USA
4045,4045,5221 NE 7th Pl,Renton,WA 98059,USA
4046,4046,4100 SW Othello St,Seattle,WA 98136,USA
4047,4047,29656 232nd Ave SE,Black Diamond,WA 98010,USA
4048,4048,834 Lynnwood Ave NE,Renton,WA 98056,USA
4049,4049,4115 85th Ave SE,Mercer Island,WA 98040,USA
4050,4050,110-112 209th Pl SE,Sammamish,WA 98074,USA
4051,4051,7047 208th Ave NE,Redmond,WA 98053,USA
4052,4052,12021 SE 251 Pl,Kent,WA 98030,USA
4053,4053,31751 NE 110th St,Carnation,WA 98014,USA
4054,4054,16102 SE 251 St,Covington,WA 98042,USA
4055,4055,6100 93rd Ave SE,Mercer Island,WA 98040,USA
4056,4056,12234 1st Ave NW,Seattle,WA 98177,USA
4057,4057,2803 SW Bataan St,Seattle,WA 98126,USA
4058,4058,2431 T St NW,Auburn,WA 98001,USA
4059,4059,1517-1519 17th Ave E,Seattle,WA 98112,USA
4060,4060,506 21st St SE,Auburn,WA 98002,USA
4061,4061,12231 Occidental Ave S,Seattle,WA 98168,USA
4062,4062,4921 28th Ave S,Seattle,WA 98108,USA
4063,4063,7455 W Mercer Way,Mercer Island,WA 98040,USA
4064,4064,15224 SE 175th Pl,Renton,WA 98058,USA
4065,4065,3429 49th Ave SW,Seattle,WA 98116,USA
4066,4066,22320 11th Ave S,Des Moines,WA 98198,USA
4067,4067,6135 79th Ave SE,Mercer Island,WA 98040,USA
4068,4068,425 E Lake Sammamish Pkwy SE,Sammamish,WA 98074,USA
4069,4069,6208 SE 22nd St,Mercer Island,WA 98040,USA
4070,4070,150 NE 55th St,Seattle,WA 98105,USA
4071,4071,28509 NE 149th Pl,Duvall,WA 98019,USA
4072,4072,8516 SE 78th St,Mercer Island,WA 98040,USA
4073,4073,1039 165th Pl NE,Bellevue,WA 98008,USA
4074,4074,16232 SE 10th St,Bellevue,WA 98008,USA
4075,4075,10320 Dibble Ave NW,Seattle,WA 98177,USA
4076,4076,13101 NE 193rd Pl,Woodinville,WA 98072,USA
4077,4077,3402 261st Pl SE,Enumclaw,WA 98022,USA
4078,4078,12621 SE 187th Pl,Renton,WA 98058,USA
4079,4079,7414 S 118th Pl,Seattle,WA 98178,USA
4080,4080,1826 4th St,Kirkland,WA 98033,USA
4081,4081,10915 243rd Ave NE,Redmond,WA 98053,USA
4082,4082,34529 SE Jay Ct,Snoqualmie,WA 98065,USA
4083,4083,10703 Greenwood Ave N,Seattle,WA 98133,USA
